"ER182512","THE1B","THE1","ERVL-MaLR","chr4",102210959,102211144
"ER182513","LTR89","LTR89","ERVL?","chr4",102214820,102214976
"ER182514","MLT1J1","MLT1","ERVL-MaLR","chr4",102215248,102215518
"ER182515","LTR89","LTR89","ERVL?","chr4",102215527,102215784
"ER182516","LTR16E1","HERV16","ERVL","chr4",102217505,102218033
"ER182517","MLT1B","MLT1","ERVL-MaLR","chr4",102224975,102225369
"ER182518","MLT1L","MLT1","ERVL-MaLR","chr4",102227845,102228032
"ER182519","MER34","MER34","ERV1","chr4",102228220,102228659
"ER182520","LOR1b","LOR1","ERV1","chr4",102228699,102229102
"ER182521","LTR12C","ERV9","ERV1","chr4",102234168,102235756
"ER182522","HERV9NC","HERV9NC","ERV1","chr4",102240614,102244869
"ER182523","LTR12C","ERV9","ERV1","chr4",102244870,102246154
"ER182524","LTR12C","ERV9","ERV1","chr4",102249380,102250851
"ER182525","MER34","MER34","ERV1","chr4",102251475,102251990
"ER182526","MLT1L","MLT1","ERVL-MaLR","chr4",102252547,102252741
"ER182527","MLT1C","MLT1","ERVL-MaLR","chr4",102252742,102253163
"ER182528","MLT1L","MLT1","ERVL-MaLR","chr4",102253206,102253383
"ER182529","MLT1K","MLT1","ERVL-MaLR","chr4",102255228,102255295
"ER182530","LTR33","HERVL33","ERVL","chr4",102256790,102257026
"ER220678","LTR33","HERVL33","ERVL","chr5",54438129,54438587
"ER220679","MER11B","HERVK11","ERVK","chr5",54444259,54445329
"ER220680","MLT2B1","ERVL","ERVL","chr5",54445811,54446308
"ER220681","MLT1D","MLT1","ERVL-MaLR","chr5",54447230,54447713
"ER220682","MER74B","HERVL74","ERVL","chr5",54450564,54451012
"ER220683","LTR33","HERVL33","ERVL","chr5",54458326,54458723
"ER220684","LTR32","HERV32","ERVL","chr5",54458778,54459226
"ER220685","LTR33","HERVL33","ERVL","chr5",54459351,54459426
"ER220686","LTR33","HERVL33","ERVL","chr5",54459736,54460144
"ER220687","LTR16D1","HERV16","ERVL","chr5",54460194,54460856
"ER220688","MER11C","HERVK11","ERVK","chr5",54461171,54462232
"ER220689","LTR16D1","HERV16","ERVL","chr5",54463578,54463768
"ER220690","MLT1A1","MLT1","ERVL-MaLR","chr5",54468583,54468917
"ER220691","MLT1H2","MLT1","ERVL-MaLR","chr5",54470551,54471035
"ER220692","MER61E","MER61","ERV1","chr5",54471487,54472061
"ER220693","LTR33","HERVL33","ERVL","chr5",54472218,54472686
"ER220694","MLT1B","MLT1","ERVL-MaLR","chr5",54474195,54474448
"ER220695","LTR32","HERV32","ERVL","chr5",54477806,54478262
"ER220696","MSTA","MST","ERVL-MaLR","chr5",54479944,54480347
"ER220697","MLT1F1","MLT1","ERVL-MaLR","chr5",54481840,54482091
"ER220698","LTR16A","HERV16","ERVL","chr5",54482092,54482320
"ER220699","LTR33","HERVL33","ERVL","chr5",54482622,54482875
"ER220700","LTR33","HERVL33","ERVL","chr5",54482884,54482960
"ER220701","MER34","MER34","ERV1","chr5",54483693,54484194
"ER220702","MLT1F2","MLT1","ERVL-MaLR","chr5",54492984,54493084
"ER220703","MER21A","MER21","ERVL","chr5",54493133,54493498
"ER220704","MER21A","MER21","ERVL","chr5",54493788,54494049
"ER220705","MER21A","MER21","ERVL","chr5",54494357,54494656
"ER220706","MLT1E1","MLT1","ERVL-MaLR","chr5",54494863,54494974
"ER220707","LTR60B","LTR60B","ERV1","chr5",54496486,54497047
"ER220708","LTR60B","LTR60B","ERV1","chr5",54497340,54497578
"ER220709","MER34C","MER34C_","ERV1","chr5",54497706,54498034
"ER220710","LTR8","HUERSP1","ERV1","chr5",54498036,54498218
"ER220711","MER9a1","HERVK9","ERVK","chr5",54498219,54498708
"ER220712","HERVK9","HERVK9","ERVK","chr5",54498709,54500000
"ER220713","HERVK9","HERVK9","ERVK","chr5",54500001,54502318
"ER220714","HERVK9","HERVK9","ERVK","chr5",54502568,54504916
"ER220715","MER9a1","HERVK9","ERVK","chr5",54504917,54505406
"ER220716","LTR8","HUERSP1","ERV1","chr5",54505407,54505595
"ER220717","LTR8B","LTR8B","ERV1","chr5",54505630,54506120
"ER220718","MER4E1","MER4","ERV1","chr5",54507958,54508697
"ER220719","MER57A1","MER57","ERV1","chr5",54509896,54510118
"ER220720","MER57A1","MER57","ERV1","chr5",54510460,54510502
"ER220721","MLT1C","MLT1","ERVL-MaLR","chr5",54529882,54530312
"ER220722","MLT1D","MLT1","ERVL-MaLR","chr5",54556184,54556665
"ER220723","LTR67B","HERVL67","ERVL","chr5",54563724,54563845
"ER220724","MLT1D","MLT1","ERVL-MaLR","chr5",54564440,54564574
"ER220725","MLT1D","MLT1","ERVL-MaLR","chr5",54564900,54565265
"ER220726","MLT1J1","MLT1","ERVL-MaLR","chr5",54566533,54566646
"ER220727","MLT1J1","MLT1","ERVL-MaLR","chr5",54566674,54566796
"ER220728","MLT1G","MLT1","ERVL-MaLR","chr5",54569367,54569929
"ER220729","MLT1C","MLT1","ERVL-MaLR","chr5",54569977,54570433
"ER220730","MLT1J","MLT1","ERVL-MaLR","chr5",54572101,54572300
"ER220731","MER41C","MER41","ERV1","chr5",54572915,54573420
"ER220732","MLT1J","MLT1","ERVL-MaLR","chr5",54573811,54573945
"ER220733","MLT1G1","MLT1","ERVL-MaLR","chr5",54573960,54574434
"ER220734","MLT1J","MLT1","ERVL-MaLR","chr5",54574445,54574612
"ER220735","MLT1G3","MLT1","ERVL-MaLR","chr5",54575050,54575240
"ER220736","MER34D","MER34","ERV1","chr5",54575267,54575368
"ER220737","MER34D","MER34","ERV1","chr5",54575663,54576122
"ER220738","MLT1G3","MLT1","ERVL-MaLR","chr5",54576120,54576324
"ER220739","MLT1O","MLT1O","ERVL-MaLR","chr5",54578712,54578837
"ER220740","MSTD","MST","ERVL-MaLR","chr5",54586391,54586763
"ER220741","MLT1J","MLT1","ERVL-MaLR","chr5",54587761,54588105
"ER220742","MLT1J","MLT1","ERVL-MaLR","chr5",54588947,54589062
"ER220743","MLT1I","MLT1","ERVL-MaLR","chr5",54591667,54591714
"ER220744","MLT1I","MLT1","ERVL-MaLR","chr5",54591786,54591964
"ER220745","MER68B","HERVL68","ERVL","chr5",54594374,54594696
"ER220746","MLT1C","MLT1","ERVL-MaLR","chr5",54595696,54595976
"ER220747","MER50","MER50","ERV1","chr5",54602484,54602791
"ER220748","MER50","MER50","ERV1","chr5",54602780,54603005
"ER220749","LTR52","HERVL52","ERVL","chr5",54607111,54607510
"ER220750","MSTA","MST","ERVL-MaLR","chr5",54609755,54610207
"ER220751","MSTD","MST","ERVL-MaLR","chr5",54613210,54613591
"ER220752","LTR82A","LTR82","ERVL","chr5",54615759,54615960
"ER220753","LTR82A","LTR82","ERVL","chr5",54615989,54616072
"ER220754","LTR82A","LTR82","ERVL","chr5",54616096,54616250
"ER220755","THE1C","THE1","ERVL-MaLR","chr5",54617992,54618362
"ER220756","MER4CL34","MER4CL34","ERV1","chr5",54619631,54620086
"ER220757","MLT1B","MLT1","ERVL-MaLR","chr5",54620674,54621022
"ER220758","MLT1F2","MLT1","ERVL-MaLR","chr5",54625180,54625725
"ER220759","MLT1K","MLT1","ERVL-MaLR","chr5",54625740,54626155
"ER220760","MER87B","MER87","ERV1","chr5",54642156,54642411
"ER220761","LOR1","LOR1","ERV1","chr5",54642549,54642679
"ER220762","MER49","MER49","ERV1","chr5",54642841,54642975
"ER220763","MER49","MER49","ERV1","chr5",54642956,54643132
"ER220764","MER87B","MER87","ERV1","chr5",54643116,54643177
"ER220765","MLT1J","MLT1","ERVL-MaLR","chr5",54644465,54644931
"ER220766","LTR12C","ERV9","ERV1","chr5",54647963,54648062
"ER220767","LTR12C","ERV9","ERV1","chr5",54648320,54649572
"ER220768","MLT1B","MLT1","ERVL-MaLR","chr5",54653102,54653474
"ER220769","MLT1O","MLT1O","ERVL-MaLR","chr5",54653625,54653859
"ER220770","MLT1O","MLT1O","ERVL-MaLR","chr5",54653947,54654081
"ER220771","MLT2B3","ERVL","ERVL","chr5",54655090,54655608
"ER220772","MLT2B3","ERVL","ERVL","chr5",54655650,54655676
"ER220773","MER90a","MER90","ERV1","chr5",54655874,54656445
"ER220774","LTR67B","HERVL67","ERVL","chr5",54656467,54656749
"ER220775","LTR67B","HERVL67","ERVL","chr5",54657364,54657626
"ER220776","MLT1F","MLT1","ERVL-MaLR","chr5",54657900,54658440
"ER220777","MLT1C","MLT1","ERVL-MaLR","chr5",54660106,54660349
"ER220778","MLT1C","MLT1","ERVL-MaLR","chr5",54660452,54660612
"ER220779","MLT1C","MLT1","ERVL-MaLR","chr5",54661144,54661164
"ER220780","MLT1D","MLT1","ERVL-MaLR","chr5",54665388,54665856
"ER220781","MLT1J1","MLT1","ERVL-MaLR","chr5",54667077,54667231
"ER220782","LTR33","HERVL33","ERVL","chr5",54667349,54667664
"ER220783","LTR8B","LTR8B","ERV1","chr5",54671826,54672597
"ER220784","MLT1K","MLT1","ERVL-MaLR","chr5",54672800,54673103
"ER220785","MLT1J1","MLT1","ERVL-MaLR","chr5",54678021,54678206
"ER220786","LTR33","HERVL33","ERVL","chr5",54678355,54678606
"ER220787","MLT1I","MLT1","ERVL-MaLR","chr5",54680055,54680403
"ER220788","THE1D","THE1","ERVL-MaLR","chr5",54692093,54692430
"ER220789","LTR16A","HERV16","ERVL","chr5",54698551,54698851
"ER220790","ERV3-16A3","ERV3-16A3","ERVL","chr5",54698929,54699424
"ER220791","LTR16A","HERV16","ERVL","chr5",54699437,54699599
"ER220792","LTR33","HERVL33","ERVL","chr5",54703745,54703929
"ER220793","LTR33","HERVL33","ERVL","chr5",54703992,54704047
"ER220794","LTR67B","HERVL67","ERVL","chr5",54705257,54705438
"ER220795","LTR16C","HERV16","ERVL","chr5",54706753,54707201
"ER220796","LTR40a","HERVL40","ERVL","chr5",54709798,54710288
"ER220797","MLT1E2","MLT1","ERVL-MaLR","chr5",54711427,54711658
"ER220798","THE1B","THE1","ERVL-MaLR","chr5",54711676,54712046
"ER220799","THE1B","THE1","ERVL-MaLR","chr5",54712047,54713609
"ER220800","THE1B","THE1","ERVL-MaLR","chr5",54713610,54713960
"ER220801","MLT1F2","MLT1","ERVL-MaLR","chr5",54715228,54715841
"ER220802","MLT1F2","MLT1","ERVL-MaLR","chr5",54718581,54719040
"ER220803","MLT1J1","MLT1","ERVL-MaLR","chr5",54724949,54725167
"ER220804","MLT1A0","MLT1","ERVL-MaLR","chr5",54733993,54734358
"ER220805","LTR53","HERVL53","ERVL","chr5",54735829,54736310
"ER220806","MLT1C","MLT1","ERVL-MaLR","chr5",54739046,54739474
"ER220807","MLT1J","MLT1","ERVL-MaLR","chr5",54741791,54742019
"ER220808","MLT1J","MLT1","ERVL-MaLR","chr5",54742367,54742491
"ER220809","LTR16A2","HERV16","ERVL","chr5",54742502,54742965
"ER220810","MER67B","MER67","ERV1","chr5",54744743,54744869
"ER279526","LTR1F2","LTR1F2","ERV1","chr6",130509946,130510732
"ER279527","THE1D","THE1","ERVL-MaLR","chr6",130510794,130511102
"ER279528","THE1D","THE1","ERVL-MaLR","chr6",130511410,130511461
"ER279529","MER101","MER101","ERV1","chr6",130513656,130513881
"ER279530","MER101","MER101","ERV1","chr6",130513993,130514160
"ER279531","MSTA","MST","ERVL-MaLR","chr6",130516610,130516990
"ER279532","MER74B","HERVL74","ERVL","chr6",130520628,130521176
"ER279533","THE1B","THE1","ERVL-MaLR","chr6",130521444,130521618
"ER279534","THE1B","THE1","ERVL-MaLR","chr6",130521892,130522077
"ER279535","MLT1K","MLT1","ERVL-MaLR","chr6",130523454,130523506
"ER279536","LTR33A","HERVL33","ERVL","chr6",130524630,130524910
"ER279537","LTR33A","HERVL33","ERVL","chr6",130525016,130525213
"ER279538","LTR78B","LTR78","ERV1","chr6",130526263,130526538
"ER279539","THE1B","THE1","ERVL-MaLR","chr6",130528218,130528576
"ER279540","MSTA","MST","ERVL-MaLR","chr6",130528958,130529355
"ER279541","MSTA","MST","ERVL-MaLR","chr6",130532068,130532124
"ER279542","LTR86C","LTR86","ERVL","chr6",130534911,130535066
"ER279543","LTR86C","LTR86","ERVL","chr6",130535427,130535566
"ER279544","MLT1M","MLT1","ERVL-MaLR","chr6",130552242,130552417
"ER279545","MLT1L","MLT1","ERVL-MaLR","chr6",130553366,130553794
"ER279546","THE1C","THE1","ERVL-MaLR","chr6",130561201,130561555
"ER279547","THE1C","THE1","ERVL-MaLR","chr6",130561556,130561649
"ER279548","THE1B","THE1","ERVL-MaLR","chr6",130566626,130566981
"ER279549","MLT1J","MLT1","ERVL-MaLR","chr6",130574655,130575148
"ER279550","MLT1D","MLT1","ERVL-MaLR","chr6",130591312,130591754
"ER279551","MLT1F","MLT1","ERVL-MaLR","chr6",130600145,130600292
"ER279552","MLT1F","MLT1","ERVL-MaLR","chr6",130600599,130600946
"ER279553","LTR16","LTR16","ERVL","chr6",130603655,130603979
"ER279554","MER90a","MER90","ERV1","chr6",130605155,130605730
"ER279555","MSTD","MST","ERVL-MaLR","chr6",130607099,130607514
"ER279556","MLT1A","MLT1","ERVL-MaLR","chr6",130608338,130608518
"ER279557","MLT1A","MLT1","ERVL-MaLR","chr6",130608560,130608740
"ER279558","MLT1J","MLT1","ERVL-MaLR","chr6",130615941,130616055
"ER279559","MLT1A1","MLT1","ERVL-MaLR","chr6",130617608,130618033
"ER279560","PABL","PAB","ERV1","chr6",130618702,130619356
"ER279561","MER65A","MER65","ERV1","chr6",130624164,130624605
"ER279562","MLT2A1","ERVL","ERVL","chr6",130630795,130631242
"ER279563","MLT1A","MLT1","ERVL-MaLR","chr6",130633338,130633668
"ER279564","THE1C","THE1","ERVL-MaLR","chr6",130642380,130642744
"ER279565","MLT1C","MLT1","ERVL-MaLR","chr6",130644018,130644463
"ER279566","MER11C","HERVK11","ERVK","chr6",130644483,130645535
"ER279567","LTR103","LTR103","ERV1?","chr6",130649808,130649919
"ER279568","LTR33","HERVL33","ERVL","chr6",130649992,130650481
"ER279569","MSTB1","MST","ERVL-MaLR","chr6",130650821,130651235
"ER279570","MLT1C","MLT1","ERVL-MaLR","chr6",130653206,130653394
"ER279571","MLT1D","MLT1","ERVL-MaLR","chr6",130656492,130656978
"ER279572","MSTA","MST","ERVL-MaLR","chr6",130660055,130660466
"ER279573","MER89","MER89","ERV1","chr6",130666851,130667390
"ER279574","MLT1E1A","MLT1","ERVL-MaLR","chr6",130672137,130672767
"ER279575","MLT1B","MLT1","ERVL-MaLR","chr6",130676752,130677089
"ER279576","MLT1E1A","MLT1","ERVL-MaLR","chr6",130677854,130678054
"ER279577","MLT1E1A","MLT1","ERVL-MaLR","chr6",130678345,130678476
"ER279578","MLT2B1","ERVL","ERVL","chr6",130679203,130679748
"ER279579","MLT1A0","MLT1","ERVL-MaLR","chr6",130687084,130687416
"ER279580","THE1D","THE1","ERVL-MaLR","chr6",130694994,130695359
"ER279581","MLT1N2","MLT1","ERVL-MaLR","chr6",130700254,130700807
"ER279582","MSTB1","MST","ERVL-MaLR","chr6",130708440,130708838
"ER279583","MLT1L","MLT1","ERVL-MaLR","chr6",130709262,130709574
"ER279584","MLT1L","MLT1","ERVL-MaLR","chr6",130709637,130709707
"ER279585","MLT1L","MLT1","ERVL-MaLR","chr6",130709803,130709888
"ER279586","MLT1L","MLT1","ERVL-MaLR","chr6",130710336,130710513
"ER279587","MLT1C","MLT1","ERVL-MaLR","chr6",130710815,130711068
"ER279588","MLT1C","MLT1","ERVL-MaLR","chr6",130711105,130711335
"ER279589","LTR7","HERVH","ERV1","chr6",130711844,130712292
"ER279590","MLT1C","MLT1","ERVL-MaLR","chr6",130717363,130717822
"ER279591","MLT1O","MLT1O","ERVL-MaLR","chr6",130719412,130719524
"ER279592","MLT1H","MLT1","ERVL-MaLR","chr6",130720033,130720254
"ER279593","MLT1H","MLT1","ERVL-MaLR","chr6",130720402,130720469
"ER279594","MLT1H","MLT1","ERVL-MaLR","chr6",130725530,130725665
"ER279595","MLT1H","MLT1","ERVL-MaLR","chr6",130725818,130725924
"ER279596","MSTB2","MST","ERVL-MaLR","chr6",130726875,130727285
"ER279597","THE1D","THE1","ERVL-MaLR","chr6",130727700,130727770
"ER279598","MER65A","MER65","ERV1","chr6",130731158,130731448
"ER279599","MER57E2","MER57","ERV1","chr6",130732419,130732741
"ER279600","MER65A","MER65","ERV1","chr6",130734170,130734616
"ER279601","THE1D","THE1","ERVL-MaLR","chr6",130737509,130737877
"ER279602","LTR27E","LTR27E","ERV1","chr6",130748972,130750014
"ER279603","MLT1F1","MLT1","ERVL-MaLR","chr6",130756040,130756237
"ER279604","MLT1F1","MLT1","ERVL-MaLR","chr6",130756296,130756515
"ER279605","MER34A","MER34","ERV1","chr6",130757823,130758388
"ER279606","THE1B","THE1","ERVL-MaLR","chr6",130761866,130762215
"ER279607","ERVL-E","ERVL","ERVL","chr6",130765776,130766091
"ER279608","LTR16B1","HERV16","ERVL","chr6",130767630,130767843
"ER279609","THE1C","THE1","ERVL-MaLR","chr6",130767844,130768221
"ER279610","LTR16B1","HERV16","ERVL","chr6",130768222,130768336
"ER279611","LTR16B1","HERV16","ERVL","chr6",130768704,130768823
"ER279612","MLT2C2","ERVL","ERVL","chr6",130769746,130770217
"ER279613","LTR2B","Harlequin/HERVW","ERV1","chr6",130770556,130771034
"ER279614","MLT2A2","ERVL","ERVL","chr6",130773483,130774028
"ER279615","MLT2B1","ERVL","ERVL","chr6",130774117,130774200
"ER279616","LTR40c","HERVL40","ERVL","chr6",130775331,130775762
"ER279617","MLT1J","MLT1","ERVL-MaLR","chr6",130782036,130782161
"ER313364","MLT1G3","MLT1","ERVL-MaLR","chr7",109389900,109390058
"ER313365","MLT1D","MLT1","ERVL-MaLR","chr7",109390059,109390529
"ER313366","MLT1G3","MLT1","ERVL-MaLR","chr7",109390530,109391734
"ER313367","MLT1G3","MLT1","ERVL-MaLR","chr7",109391741,109392130
"ER313368","MLT1A1","MLT1","ERVL-MaLR","chr7",109393308,109393689
"ER313369","MER68B","HERVL68","ERVL","chr7",109397030,109397554
"ER313370","MLT1F2","MLT1","ERVL-MaLR","chr7",109400272,109400825
"ER313371","MLT1N2","MLT1","ERVL-MaLR","chr7",109403916,109404440
"ER313372","LTR18C","LTR18C","ERVL","chr7",109425517,109425600
"ER313373","LTR18C","LTR18C","ERVL","chr7",109425637,109425739
"ER313374","MER50","MER50","ERV1","chr7",109425815,109426512
"ER313375","MER51B","MER51","ERV1","chr7",109449582,109450063
"ER313376","LTR17","HERV17","ERV1","chr7",109451801,109452562
"ER313377","LTR16C","HERV16","ERVL","chr7",109469952,109470054
"ER313378","LTR16A1","HERV16","ERVL","chr7",109482870,109483246
"ER313379","MLT1A","MLT1","ERVL-MaLR","chr7",109485073,109485389
"ER313380","LTR80B","LTR80","ERVL","chr7",109498219,109498451
"ER313381","MER68","HERVL68","ERVL","chr7",109505603,109506077
"ER313382","MLT1F1","MLT1","ERVL-MaLR","chr7",109511589,109511912
"ER313383","MLT2A1","ERVL","ERVL","chr7",109514375,109514808
"ER313384","MLT1A0","MLT1","ERVL-MaLR","chr7",109522202,109522559
"ER313385","MLT1H1","MLT1","ERVL-MaLR","chr7",109528708,109529002
"ER313386","MSTC","MST","ERVL-MaLR","chr7",109529011,109529362
"ER313387","MSTC","MST","ERVL-MaLR","chr7",109529364,109529574
"ER313388","LTR23","HERV23","ERV1","chr7",109529575,109529636
"ER313389","LTR23","HERV23","ERV1","chr7",109529698,109529816
"ER313390","MSTC","MST","ERVL-MaLR","chr7",109529849,109530736
"ER313391","MSTC","MST","ERVL-MaLR","chr7",109530739,109531177
"ER313392","MLT1H1","MLT1","ERVL-MaLR","chr7",109531180,109531321
"ER313393","MSTD","MST","ERVL-MaLR","chr7",109531619,109531998
"ER313394","MER31B","MER31","ERV1","chr7",109541833,109542130
"ER313395","LTR16B1","HERV16","ERVL","chr7",109545790,109546163
"ER313396","MLT1K","MLT1","ERVL-MaLR","chr7",109548762,109549100
"ER313397","MLT1A0","MLT1","ERVL-MaLR","chr7",109558976,109559206
"ER313398","MLT1H2","MLT1","ERVL-MaLR","chr7",109559244,109559286
"ER313399","MLT1A0","MLT1","ERVL-MaLR","chr7",109559301,109559403
"ER313400","MLT1H2","MLT1","ERVL-MaLR","chr7",109559896,109559995
"ER313401","MLT1I","MLT1","ERVL-MaLR","chr7",109580262,109580484
"ER313402","LTR105","LTR105","ERVL","chr7",109582099,109582627
"ER313403","LTR7","HERVH","ERV1","chr7",109591834,109592260
"ER313404","HERVH","HERVH","ERV1","chr7",109592261,109592639
"ER313405","HERVH","HERVH","ERV1","chr7",109592640,109592876
"ER313406","HERVH","HERVH","ERV1","chr7",109592857,109593519
"ER313407","HERVH","HERVH","ERV1","chr7",109593522,109597186
"ER313408","LTR7","HERVH","ERV1","chr7",109597189,109597679
"ER313409","MLT1K","MLT1","ERVL-MaLR","chr7",109605820,109606120
"ER313410","MLT1A","MLT1","ERVL-MaLR","chr7",109607764,109608040
"ER313411","LTR16A","HERV16","ERVL","chr7",109608089,109608328
"ER313412","LOR1b","LOR1","ERV1","chr7",109618316,109618768
"ER313413","LTR14B","HERVK14","ERVK","chr7",109624346,109624718
"ER313414","LTR14B","HERVK14","ERVK","chr7",109624707,109624753
"ER313415","LTR23","HERV23","ERV1","chr7",109625404,109625539
"ER313416","LTR23","HERV23","ERV1","chr7",109625615,109625687
"ER313417","LTR23","HERV23","ERV1","chr7",109626328,109626569
"ER313418","MER11A","HERVK11","ERVK","chr7",109632522,109633585
"ER313419","LTR33","HERVL33","ERVL","chr7",109635895,109636391
"ER313420","MLT1C","MLT1","ERVL-MaLR","chr7",109637238,109637423
"ER313421","LTR48","LTR48","ERV1","chr7",109637435,109638209
"ER313422","MLT1C","MLT1","ERVL-MaLR","chr7",109638215,109638405
"ER313423","MSTD","MST","ERVL-MaLR","chr7",109638406,109638764
"ER313424","MLT1C","MLT1","ERVL-MaLR","chr7",109638765,109638853
"ER313425","MLT1N2","MLT1","ERVL-MaLR","chr7",109639939,109640196
"ER313426","MLT1J1","MLT1","ERVL-MaLR","chr7",109641331,109641489
"ER313427","LTR7","HERVH","ERV1","chr7",109641708,109642141
"ER313428","HERVH","HERVH","ERV1","chr7",109642142,109642700
"ER313429","HERVH","HERVH","ERV1","chr7",109642695,109643108
"ER313430","HERVH","HERVH","ERV1","chr7",109643106,109644292
"ER313431","HERVH","HERVH","ERV1","chr7",109644283,109644650
"ER313432","HERVH","HERVH","ERV1","chr7",109644651,109647163
"ER313433","LTR7","HERVH","ERV1","chr7",109647164,109647640
"ER313434","MSTD","MST","ERVL-MaLR","chr7",109647816,109648236
"ER313435","MLT1D","MLT1","ERVL-MaLR","chr7",109652756,109653268
"ER313436","MLT1K","MLT1","ERVL-MaLR","chr7",109663379,109663553
"ER313437","MER67C","MER67","ERV1","chr7",109666335,109666491
"ER313438","MER67C","MER67","ERV1","chr7",109666594,109666991
"ER313439","MLT2B2","ERVL","ERVL","chr7",109678353,109678441
"ER313440","THE1B","THE1","ERVL-MaLR","chr7",109698567,109698930
"ER338376","LTR78B","LTR78","ERV1","chr8",56086375,56086566
"ER338377","MSTB","MST","ERVL-MaLR","chr8",56089409,56089600
"ER338378","MSTB","MST","ERVL-MaLR","chr8",56089896,56090113
"ER338379","MSTA","MST","ERVL-MaLR","chr8",56102910,56103319
"ER338380","MSTA","MST","ERVL-MaLR","chr8",56105687,56105733
"ER338381","LTR7Y","HERVH","ERV1","chr8",56107349,56107762
"ER338382","MLT1F2","MLT1","ERVL-MaLR","chr8",56126822,56126995
"ER338383","MLT2D","ERVL","ERVL","chr8",56128187,56128231
"ER338384","MLT2D","ERVL","ERVL","chr8",56128274,56128639
"ER338385","MLT1F2","MLT1","ERVL-MaLR","chr8",56136021,56136159
"ER338386","MLT2B4","ERVL","ERVL","chr8",56140391,56140842
"ER338387","ERVL-B4","ERVL","ERVL","chr8",56140843,56141639
"ER338388","ERVL-B4","ERVL","ERVL","chr8",56141643,56141871
"ER338389","MER52A","MER52","ERV1","chr8",56141872,56143485
"ER338390","ERVL-B4","ERVL","ERVL","chr8",56143486,56143961
"ER338391","LTR37","LTR37","ERV1","chr8",56154622,56154722
"ER338392","MER83B","MER83","ERV1","chr8",56229505,56229558
"ER338393","MLT1J","MLT1","ERVL-MaLR","chr8",56244218,56244336
"ER338394","MER66B","MER66","ERV1","chr8",56247109,56247158
"ER338395","MLT1F2","MLT1","ERVL-MaLR","chr8",56250655,56250773
"ER338396","MLT1F2","MLT1","ERVL-MaLR","chr8",56255719,56255916
"ER338397","MLT1F2","MLT1","ERVL-MaLR","chr8",56255884,56256040
"ER338398","MER77B","MER77","ERVL","chr8",56257464,56258146
"ER338399","MER21C","MER21","ERVL","chr8",56270025,56270107
"ER338400","MER11A","HERVK11","ERVK","chr8",56274715,56275835
"ER338401","HERV16","HERV16","ERVL","chr8",56280124,56280785
"ER338402","MSTA","MST","ERVL-MaLR","chr8",56281353,56281774
"ER338403","HERV16","HERV16","ERVL","chr8",56282230,56282433
"ER338404","HERV16","HERV16","ERVL","chr8",56282913,56283137
"ER338405","LTR16A1","HERV16","ERVL","chr8",56284027,56284091
"ER338406","ERVL-B4","ERVL","ERVL","chr8",56284334,56284390
"ER338407","LTR16A1","HERV16","ERVL","chr8",56284442,56284587
"ER338408","LTR16A1","HERV16","ERVL","chr8",56284632,56284757
"ER338409","LTR78B","LTR78","ERV1","chr8",56290772,56290987
"ER338410","MER4CL34","MER4CL34","ERV1","chr8",56293623,56293982
"ER338411","MER4CL34","MER4CL34","ERV1","chr8",56293976,56294093
"ER338412","LTR78B","LTR78","ERV1","chr8",56294085,56294108
"ER338413","LTR78B","LTR78","ERV1","chr8",56294412,56294522
"ER338414","MLT1J","MLT1","ERVL-MaLR","chr8",56295514,56295644
"ER338415","MLT1J","MLT1","ERVL-MaLR","chr8",56295717,56296794
"ER338416","MLT1J","MLT1","ERVL-MaLR","chr8",56296959,56297206
"ER338417","MLT1J","MLT1","ERVL-MaLR","chr8",56297232,56297739
"ER338418","MLT1A","MLT1","ERVL-MaLR","chr8",56298884,56299242
"ER338419","MLT1A0","MLT1","ERVL-MaLR","chr8",56306067,56306219
"ER338420","MLT1A0","MLT1","ERVL-MaLR","chr8",56306208,56306321
"ER338421","LTR64","LTR64","ERV1","chr8",56326886,56327194
"ER338422","HERVL","ERVL","ERVL","chr8",56357460,56357713
"ER338423","THE1B","THE1","ERVL-MaLR","chr8",56364482,56364593
"ER338424","MER4A1","MER4","ERV1","chr8",56364987,56365451
"ER338425","MER4","MER4","ERV1","chr8",56365458,56367063
"ER338426","MER4","MER4","ERV1","chr8",56367348,56368316
"ER338427","MER4","MER4","ERV1","chr8",56368454,56368795
"ER338428","MER4","MER4","ERV1","chr8",56369100,56369517
"ER338429","MER4","MER4","ERV1","chr8",56369810,56370072
"ER338430","LTR8","HUERSP1","ERV1","chr8",56370073,56370300
"ER338431","MER4","MER4","ERV1","chr8",56370301,56370698
"ER338432","MER4","MER4","ERV1","chr8",56371596,56371684
"ER338433","LTR37","LTR37","ERV1","chr8",56385537,56385639
"ER338434","LTR37","LTR37","ERV1","chr8",56385964,56386651
"ER338435","LTR37","LTR37","ERV1","chr8",56387048,56387505
"ER338436","MER74C","HERVL74","ERVL","chr8",56393591,56393977
"ER338437","MLT1J","MLT1","ERVL-MaLR","chr8",56401166,56401306
"ER338438","MLT1A1","MLT1","ERVL-MaLR","chr8",56403535,56403935
"ER338439","MLT1A1","MLT1","ERVL-MaLR","chr8",56403938,56404049
"ER338440","MLT1A1","MLT1","ERVL-MaLR","chr8",56404346,56405223
"ER338441","MLT1A1","MLT1","ERVL-MaLR","chr8",56405222,56405286
