"L10365855","chr6","L1MC3","L1",98441759,98440893
"L10365856","chr6","L1MA8","L1",98444757,98444421
"L10365857","chr6","HAL1ME","L1",98448163,98447816
"L10365858","chr6","L1ME1","L1",98450660,98449572
"L10365859","chr6","L1ME1","L1",98451127,98450825
"L10365860","chr6","L1ME4a","L1",98467712,98467571
"L10365861","chr6","L1MA6","L1",98470805,98470710
"L10365862","chr6","L1MA6","L1",98472898,98470799
"L10365863","chr6","L1MA6","L1",98477079,98473199
"L10365864","chr6","L1PA5","L1",98482503,98480740
"L10365865","chr6","L1PA5","L1",98482563,98482543
"L10365866","chr6","L1MB1","L1",98489518,98488484
"L10365867","chr6","L1ME4a","L1",98492742,98492217
"L10365868","chr6","L1ME4a","L1",98493482,98493325
"L10365869","chr6","L1ME4a","L1",98494186,98493514
"L10365870","chr6","L1ME4b","L1",98494392,98494184
"L10365871","chr6","L1MA3","L1",98494988,98494906
"L10365872","chr6","L1MC","L1",98496135,98495310
"L10365873","chr6","L1ME4a","L1",98496314,98496166
"L10365874","chr6","L1PA16","L1",98513442,98513338
"L10365875","chr6","L1PA5","L1",98522397,98520268
"L10365876","chr6","L1PA5","L1",98523333,98522399
"L10365877","chr6","HAL1ME","L1",98535486,98535152
"L10365878","chr6","HAL1","L1",98535677,98535516
"L10365879","chr6","HAL1","L1",98535816,98535709
"L10365880","chr6","L1MC5","L1",98555720,98555424
"L10365881","chr6","L1MC4","L1",98574051,98572982
"L10365882","chr6","L1MC4","L1",98574204,98574094
"L10365883","chr6","L1MC","L1",98575619,98575466
"L10365884","chr6","L1ME3Cz","L1",98575990,98575866
"L10365885","chr6","L1ME3Cz","L1",98591013,98590893
"L10365886","chr6","HAL1","L1",98594137,98592764
"L10365887","chr6","HAL1","L1",98594650,98594151
"L10365888","chr6","HAL1b","L1",98595949,98594863
"L10365889","chr6","L1MC1","L1",98598418,98596778
"L10365890","chr6","L1MDa","L1",98607954,98607713
"L10365891","chr6","L1MDa","L1",98608250,98607995
"L10365892","chr6","L1MD1","L1",98608316,98608223
"L10365893","chr6","L1MD1","L1",98609034,98608635
"L10365894","chr6","L1MD1","L1",98609369,98609348
"L10365895","chr6","L1MD1","L1",98610644,98609683
"L10365896","chr6","L1MD1","L1",98610880,98610645
"L10365897","chr6","L1PA5","L1",98614600,98613112
"L10365898","chr6","L1M6","L1",98628614,98628529
"L10365899","chr6","L1ME3G","L1",98632945,98632655
"L10365900","chr6","L1MEg1","L1",98655358,98654546
"L10365901","chr6","L1MC2","L1",98660699,98659733
"L10365902","chr6","L1ME3Cz","L1",98660871,98660679
"L10365903","chr6","L1MA5A","L1",98661320,98661015
"L10365904","chr6","L1M5","L1",98661931,98661638
"L10365905","chr6","L1ME4a","L1",98663386,98663211
"L10365906","chr6","L1PA8","L1",98663627,98663387
"L10365907","chr6","L1ME4a","L1",98663958,98663628
"L10365908","chr6","L1ME4a","L1",98664255,98663962
"L10365909","chr6","L1MA5","L1",98665253,98664936
"L10365910","chr6","L1ME4a","L1",98665708,98665532
"L10365911","chr6","L1MC1","L1",98678470,98675950
"L10365912","chr6","L1PA16","L1",98687575,98687250
"L10365913","chr6","L1ME4a","L1",98692172,98691900
"L10365914","chr6","L1ME4a","L1",98694569,98693923
"L10365915","chr6","L1HS","L1",98708329,98703060
"L10404655","chr7","L1MEf","L1",46247917,46247018
"L10404656","chr7","L1MDa","L1",46253626,46251381
"L10404657","chr7","L1MDa","L1",46256749,46254307
"L10404658","chr7","L1MD1","L1",46256871,46256785
"L10404659","chr7","L1MC3","L1",46258922,46258508
"L10404660","chr7","L1M5","L1",46268851,46268564
"L10404661","chr7","L1MEc","L1",46270721,46270460
"L10404662","chr7","L1PA7","L1",46271779,46271686
"L10404663","chr7","L1MD3","L1",46276848,46275958
"L10404664","chr7","L1MD3","L1",46277916,46276926
"L10404665","chr7","L1MD3","L1",46278974,46278685
"L10404666","chr7","L1MD3","L1",46279313,46279297
"L10404667","chr7","L1MD3","L1",46279650,46279633
"L10404668","chr7","L1MCa","L1",46279809,46279635
"L10404669","chr7","L1MCa","L1",46281028,46280111
"L10404670","chr7","L1MC5a","L1",46283592,46283539
"L10404671","chr7","L1MEd","L1",46284912,46284473
"L10404672","chr7","L1MEd","L1",46285036,46284944
"L10404673","chr7","L1M4","L1",46286978,46286123
"L10404674","chr7","L1MA4","L1",46287691,46287293
"L10404675","chr7","L1MA4","L1",46287729,46287693
"L10404676","chr7","L1MA4","L1",46287822,46287731
"L10404677","chr7","L1ME4b","L1",46293434,46293230
"L10404678","chr7","L1M5","L1",46293868,46293670
"L10404679","chr7","L1MDa","L1",46295443,46294595
"L10404680","chr7","L1MA9","L1",46296502,46295788
"L10404681","chr7","L1M2","L1",46296633,46296576
"L10404682","chr7","L1MA9","L1",46297154,46296635
"L10404683","chr7","L1MA9","L1",46297359,46297160
"L10404684","chr7","L1MDa","L1",46298141,46297366
"L10404685","chr7","L1MDa","L1",46300211,46298177
"L10404686","chr7","L1MD2","L1",46301681,46300197
"L10404687","chr7","L1MEd","L1",46304067,46303886
"L10404688","chr7","L1MEd","L1",46304463,46304081
"L10404689","chr7","L1MEd","L1",46305208,46304613
"L10404690","chr7","L1PB1","L1",46306243,46305205
"L10404691","chr7","L1PB1","L1",46308387,46306242
"L10404692","chr7","L1PA13","L1",46309812,46308452
"L10404693","chr7","L1MEd","L1",46310838,46310716
"L10404694","chr7","L1MA5","L1",46311536,46311335
"L10404695","chr7","L1MA5","L1",46314336,46312552
"L10404696","chr7","L1MA5","L1",46315008,46314314
"L10404697","chr7","L1PA16","L1",46319338,46319131
"L10404698","chr7","L1M1","L1",46322885,46322744
"L10404699","chr7","L1ME4a","L1",46324832,46324680
"L10404700","chr7","L1PREC2","L1",46327894,46327753
"L10404701","chr7","L1PB","L1",46330950,46330496
"L10404702","chr7","L1PB","L1",46332603,46331248
"L10404703","chr7","L1MCc","L1",46332797,46332642
"L10404704","chr7","L1MCc","L1",46333679,46333551
"L10404705","chr7","L1MCc","L1",46334496,46333711
"L10404706","chr7","L1MA9","L1",46335000,46334516
"L10404707","chr7","L1PA6","L1",46335675,46335004
"L10404708","chr7","L1PA6","L1",46336078,46335977
"L10404709","chr7","L1PA4","L1",46337069,46336737
"L10404710","chr7","L1P2","L1",46340103,46337070
"L10404711","chr7","L1P2","L1",46341859,46340146
"L10404712","chr7","L1P2","L1",46341947,46341858
"L10404713","chr7","L1MA9","L1",46342269,46341957
"L10404714","chr7","L1MC3","L1",46342894,46342260
"L10404715","chr7","L1MC","L1",46343124,46343027
"L10404716","chr7","L1MA7","L1",46346381,46346267
"L10404717","chr7","L1M5","L1",46348930,46348799
"L10404718","chr7","L1M5","L1",46350095,46349578
"L10404719","chr7","L1MDb","L1",46350620,46350104
"L10404720","chr7","L1MD","L1",46350831,46350753
"L10404721","chr7","L1MC2","L1",46366009,46364859
"L10404722","chr7","L1MC4a","L1",46368231,46366305
"L10404723","chr7","L1MB7","L1",46370918,46370250
"L10404724","chr7","L1MA3","L1",46372306,46371010
"L10404725","chr7","L1MA3","L1",46373999,46372531
"L10404726","chr7","L1MB7","L1",46374069,46374000
"L10404727","chr7","L1M5","L1",46382406,46381982
"L10404728","chr7","L1MCa","L1",46383346,46382423
"L10404729","chr7","L1MCa","L1",46384100,46383755
"L10404730","chr7","L1MCa","L1",46384842,46384675
"L10404731","chr7","L1MC1","L1",46385559,46385255
"L10404732","chr7","L1MB3","L1",46396036,46395585
"L10404733","chr7","L1MC5","L1",46400925,46400823
"L10404734","chr7","L1PA13","L1",46402673,46400932
"L10404735","chr7","L1MC5","L1",46403325,46402705
"L10404736","chr7","L1MA4","L1",46404820,46404483
"L10404737","chr7","L1MC5a","L1",46408789,46408674
"L10404738","chr7","L1ME1","L1",46410911,46409581
"L10404739","chr7","L1ME1","L1",46411240,46410963
"L10404740","chr7","L1MA7","L1",46414445,46414002
"L10404741","chr7","L1MA7","L1",46414614,46414441
"L10404742","chr7","L1ME1","L1",46414787,46414632
"L10404743","chr7","L1ME1","L1",46417101,46416758
"L10404744","chr7","L1MD","L1",46418330,46418096
"L10480273","chr8","HAL1b","L1",115341875,115341746
"L10480274","chr8","HAL1b","L1",115342615,115342182
"L10480275","chr8","L1MEd","L1",115361001,115360422
"L10480276","chr8","L1PA13","L1",115366598,115364295
"L10480277","chr8","L1P2","L1",115374484,115370381
"L10480278","chr8","L1ME3G","L1",115382828,115382444
"L10480279","chr8","L1PA4","L1",115387331,115386869
"L10480280","chr8","L1P1","L1",115387732,115387332
"L10480281","chr8","L1M4","L1",115394324,115394044
"L10480282","chr8","L1M4","L1",115394769,115394679
"L10480283","chr8","L1PA5","L1",115399231,115398782
"L10480284","chr8","L1MB3","L1",115457640,115457227
"L10480285","chr8","L1M5","L1",115478317,115478195
"L10480286","chr8","L1PA5","L1",115531095,115530630
"L10480287","chr8","L1M4","L1",115539547,115539447
"L10480288","chr8","L1MA2","L1",115540860,115540787
"L10480289","chr8","L1ME4b","L1",115567475,115567402
"L10480290","chr8","L1M5","L1",115575302,115575171
"L10480291","chr8","L1MA4A","L1",115577682,115577475
"L10480292","chr8","L1ME3G","L1",115578700,115578404
"L10480293","chr8","L1ME4a","L1",115578840,115578678
"L10480294","chr8","L1MA5A","L1",115581545,115580790
"L10480295","chr8","L1ME3F","L1",115597258,115596814
"L10480296","chr8","L1ME3F","L1",115597924,115597384
"L10480297","chr8","L1ME3F","L1",115598322,115598155
"L10480298","chr8","L1ME3F","L1",115599313,115598674
"L10480299","chr8","L1PA8","L1",115600446,115599326
"L10480300","chr8","L1ME3A","L1",115632969,115632480
"L10480301","chr8","L1M5","L1",115685015,115684789
"L10480302","chr8","L1ME3A","L1",115704154,115703964
"L10480303","chr8","L1ME3B","L1",115704394,115704171
"L10480304","chr8","L1ME3B","L1",115708281,115708044
"L10480305","chr8","L1MC1","L1",115735534,115735223
"L10480306","chr8","L1PA5","L1",115737420,115737294
"L10480307","chr8","L1MA8","L1",115745892,115745642
"L10480308","chr8","L1MA8","L1",115746454,115745893
"L10480309","chr8","L1MA5","L1",115747501,115746888
"L10480310","chr8","L1PA3","L1",115759177,115753162
"L10480311","chr8","L1ME1","L1",115782667,115782114
"L10480312","chr8","L1P4","L1",115783005,115782922
"L10480313","chr8","L1ME1","L1",115784146,115783005
"L10480314","chr8","L1MD","L1",115785495,115784642
"L10480315","chr8","L1PA7","L1",115786401,115785599
"L10480316","chr8","L1PA7","L1",115786680,115786398
"L10480317","chr8","L1MEc","L1",115787236,115786666
"L10480318","chr8","L1MEc","L1",115787677,115787348
"L10480319","chr8","L1M1","L1",115792111,115789667
"L10480320","chr8","L1M1","L1",115793879,115792081
"L10480321","chr8","L1MA3","L1",115794446,115793880
"L10480322","chr8","L1M1","L1",115794492,115794447
"L10480323","chr8","HAL1","L1",115795809,115795553
"L10480324","chr8","HAL1","L1",115795959,115795839
"L10480325","chr8","L1PA4","L1",115797307,115795985
"L10480326","chr8","L1ME1","L1",115801125,115798033
"L10480327","chr8","L1MEc","L1",115814848,115813657
"L10480328","chr8","L1MEf","L1",115814947,115814820
"L10480329","chr8","L1MEf","L1",115819902,115819417
"L10480330","chr8","L1MEf","L1",115820318,115820220
"L10480331","chr8","L1M5","L1",115820508,115820318
"L10480332","chr8","L1M5","L1",115820840,115820802
"L10480333","chr8","L1MEf","L1",115821203,115820846
"L10480334","chr8","L1M4b","L1",115821508,115821373
"L10480335","chr8","L1M4b","L1",115823137,115821496
"L10480336","chr8","L1M4b","L1",115824702,115823506
"L10480337","chr8","L1M4","L1",115825884,115824713
"L10480338","chr8","L1MEf","L1",115826863,115825886
"L10480339","chr8","L1MEf","L1",115828267,115827146
"L10480340","chr8","L1MEf","L1",115828728,115828574
"L10480341","chr8","L1MEf","L1",115829583,115829025
"L10480342","chr8","L1PA11","L1",115848203,115846972
"L10480343","chr8","L1M5","L1",115850130,115849893
"L10480344","chr8","L1M5","L1",115851011,115850795
"L10480345","chr8","L1PA4","L1",115853354,115852489
"L10480346","chr8","L1ME4a","L1",115858261,115858026
"L10480347","chr8","L1ME4c","L1",115858979,115858583
"L10480348","chr8","L1PA13","L1",115863235,115862847
"L10480349","chr8","L1PA13","L1",115863653,115863539
"L10480350","chr8","L1MB3","L1",115868558,115868140
"L10480351","chr8","L1MB3","L1",115869744,115869260
"L10480352","chr8","L1MA3","L1",115878165,115878128
"L10480353","chr8","L1ME4a","L1",115880395,115880337
"L10480354","chr8","L1MA9","L1",115890632,115890587
"L10480355","chr8","L1PA5","L1",115894004,115893644
"L10480356","chr8","L1M5","L1",115907755,115907607
"L10480357","chr8","L1ME3A","L1",115909198,115908623
"L10480358","chr8","L1MA10","L1",115912150,115912056
"L10480359","chr8","L1M5","L1",115923985,115923792
"L10480360","chr8","L1MB1","L1",115930000,115929475
"L10480361","chr8","L1MB8","L1",115931369,115930998
"L10480362","chr8","L1M1","L1",115938197,115938111
"L10480363","chr8","L1MA4","L1",115952033,115951828
"L10480364","chr8","L1ME3Cz","L1",115956351,115955943
"L10480365","chr8","L1MD3","L1",115956925,115956434
"L10480366","chr8","L1PA7","L1",115981799,115980406
"L10480367","chr8","L1MC4","L1",115989728,115989064
"L10480368","chr8","L1PA14","L1",115997990,115997647
"L10480369","chr8","L1PA14","L1",115998145,115997992
"L10480370","chr8","L1MC1","L1",116003308,116001990
"L10480371","chr8","L1MC1","L1",116004226,116003342
"L10480372","chr8","L1MC1","L1",116006968,116004533
"L10508886","chr9","L1MC1","L1",76406758,76406717
"L10508887","chr9","L1MCa","L1",76407159,76407058
"L10508888","chr9","L1MCa","L1",76408678,76407268
"L10508889","chr9","L1MCa","L1",76409466,76408989
"L10508890","chr9","L1MCa","L1",76410149,76409745
"L10508891","chr9","L1MCa","L1",76410469,76410437
"L10508892","chr9","L1MCa","L1",76411305,76410607
"L10508893","chr9","L1MCa","L1",76411697,76411629
"L10508894","chr9","L1MCa","L1",76412594,76412002
"L10508895","chr9","L1MCa","L1",76413634,76413489
"L10508896","chr9","L1MCa","L1",76414364,76413685
"L10508897","chr9","L1MCa","L1",76415062,76415008
"L10508898","chr9","L1MCa","L1",76415441,76415357
"L10508899","chr9","L1ME4a","L1",76427673,76427487
"L10508900","chr9","L1ME3Cz","L1",76428627,76428403
"L10508901","chr9","L1ME3C","L1",76428699,76428637
"L10508902","chr9","L1PA15","L1",76429137,76429004
"L10508903","chr9","L1ME3C","L1",76429422,76429138
"L10508904","chr9","L1ME3Cz","L1",76430381,76430205
"L10508905","chr9","L1ME4a","L1",76431127,76431007
"L10508906","chr9","L1PA5","L1",76437120,76436857
"L10508907","chr9","L1ME4b","L1",76446110,76445989
"L10508908","chr9","L1ME4b","L1",76446798,76446511
"L10508909","chr9","L1ME2","L1",76448858,76448476
"L10508910","chr9","L1ME4b","L1",76450724,76450478
"L10508911","chr9","L1MA7","L1",76470773,76470687
"L10508912","chr9","L1ME4c","L1",76473820,76473793
"L10508913","chr9","L1ME4c","L1",76474497,76474121
"L10508914","chr9","L1MB4","L1",76477878,76477674
"L10508915","chr9","L1MB4","L1",76478787,76478577
"L10508916","chr9","L1PA5","L1",76480476,76478858
"L10508917","chr9","HAL1","L1",76483403,76483276
"L10508918","chr9","HAL1","L1",76483802,76483723
"L10508919","chr9","HAL1","L1",76484786,76484705
"L10508920","chr9","HAL1","L1",76485176,76485087
"L10508921","chr9","HAL1","L1",76485736,76485446
"L10508922","chr9","HAL1","L1",76486500,76486318
"L10508923","chr9","HAL1","L1",76486692,76486513
"L10508924","chr9","HAL1","L1",76487731,76487558
"L10508925","chr9","HAL1","L1",76488488,76488086
"L10508926","chr9","HAL1","L1",76488883,76488784
"L10508927","chr9","HAL1","L1",76496526,76495961
"L10508928","chr9","L1MB7","L1",76498466,76497846
"L10508929","chr9","L1MB7","L1",76499137,76498809
"L10508930","chr9","L1MB7","L1",76499668,76499428
"L10508931","chr9","L1MC2","L1",76499833,76499669
"L10508932","chr9","L1MB7","L1",76499869,76499834
"L10508933","chr9","L1MC2","L1",76499927,76499898
"L10508934","chr9","L1MB7","L1",76499991,76499922
"L10508935","chr9","L1M4","L1",76500373,76500001
"L10508936","chr9","L1ME2z","L1",76505695,76505585
"L10508937","chr9","L1M5","L1",76508213,76508046
"L10508938","chr9","L1MB8","L1",76509372,76509272
"L10508939","chr9","L1MB8","L1",76509589,76509512
"L10508940","chr9","L1ME3G","L1",76510003,76509930
"L10508941","chr9","L1MA9","L1",76512897,76512155
"L10508942","chr9","L1MA9","L1",76513469,76513069
"L10508943","chr9","L1MA9","L1",76514234,76513773
"L10508944","chr9","L1MA9","L1",76515496,76514233
"L10508945","chr9","L1MC1","L1",76518525,76518429
"L10508946","chr9","L1ME4a","L1",76522918,76522768
"L10508947","chr9","L1ME4a","L1",76524347,76524254
"L10508948","chr9","HAL1b","L1",76534084,76533543
"L10508949","chr9","L1MB4","L1",76536868,76536794
"L10508950","chr9","L1MB3","L1",76537743,76537713
"L10508951","chr9","L1MB3","L1",76538101,76538038
"L10508952","chr9","L1MC4","L1",76538180,76538157
"L10508953","chr9","L1MC4","L1",76538728,76538486
"L10508954","chr9","L1MC4","L1",76539018,76538760
"L10508955","chr9","L1MC4","L1",76539474,76539407
"L10508956","chr9","L1MC4","L1",76540581,76540290
"L10508957","chr9","L1ME1","L1",76544402,76544061
"L10508958","chr9","L1MC4","L1",76545827,76545722
"L10508959","chr9","L1MC4","L1",76546294,76546119
"L10508960","chr9","L1MD","L1",76547652,76547271
"L10508961","chr9","L1MD","L1",76548422,76547822
"L10508962","chr9","L1M5","L1",76563137,76562840
"L10508963","chr9","L1M5","L1",76563594,76563440
"L10508964","chr9","L1M5","L1",76564184,76563995
"L10508965","chr9","L1M5","L1",76564975,76564690
"L10508966","chr9","L1M5","L1",76565673,76565257
"L10508967","chr9","L1M5","L1",76566194,76565801
"L10508968","chr9","L1MEj","L1",76566835,76566200
"L10508969","chr9","L1M","L1",76566984,76566840
"L10508970","chr9","L1MEj","L1",76570044,76569604
"L10508971","chr9","L1MEj","L1",76570622,76570333
"L10508972","chr9","L1MC4","L1",76572932,76572512
"L10508973","chr9","L1MC4","L1",76573355,76573165
"L10508974","chr9","L1MC4","L1",76573898,76573334
"L10508975","chr9","HAL1","L1",76576987,76576911
"L10508976","chr9","HAL1","L1",76577578,76577295
"L10508977","chr9","HAL1","L1",76577946,76577852
"L10508978","chr9","HAL1","L1",76578805,76578578
"L10508979","chr9","HAL1","L1",76579306,76579213
"L10508980","chr9","L1MA10","L1",76580120,76580049
"L10508981","chr9","L1MB1","L1",76581153,76580538
"L10508982","chr9","L1MB1","L1",76581484,76581301
"L10508983","chr9","HAL1","L1",76581570,76581518
"L10508984","chr9","L1ME3","L1",76586330,76586215
"L10508985","chr9","L1M2","L1",76597432,76597134
"L10508986","chr9","L1MCa","L1",76600551,76600317
"L10508987","chr9","L1MCa","L1",76601622,76600862
"L10508988","chr9","L1ME5","L1",76610709,76610473
"L10508989","chr9","L1MA8","L1",76629853,76629521
"L10508990","chr9","L1ME3G","L1",76630524,76630388
"L10508991","chr9","L1ME3G","L1",76630863,76630826
"L10508992","chr9","L1PA15","L1",76632226,76631687
"L10508993","chr9","L1MC1","L1",76647682,76647231
"L10508994","chr9","L1MC1","L1",76648774,76647987
"L10508995","chr9","L1MC1","L1",76649145,76648942
"L10508996","chr9","L1PB1","L1",76651227,76651163
"L10508997","chr9","L1M5","L1",76661849,76661553
"L10508998","chr9","L1M5","L1",76662194,76662063
"L10541583","chrX","L1MEd","L1",28574462,28574225
"L10541584","chrX","L1MEd","L1",28575101,28574764
"L10541585","chrX","L1MEd","L1",28575965,28575383
"L10541586","chrX","L1MD2","L1",28576817,28576016
"L10541587","chrX","L1ME3F","L1",28577066,28576818
"L10541588","chrX","L1ME3A","L1",28580282,28579466
"L10541589","chrX","L1ME3Cz","L1",28626469,28626285
"L10541590","chrX","L1MA7","L1",28633906,28633849
"L10541591","chrX","L1PA7","L1",28641893,28641065
"L10541592","chrX","L1P3","L1",28642892,28641891
"L10541593","chrX","L1PA15","L1",28655454,28655360
"L10541594","chrX","L1PA13","L1",28673127,28672801
"L10541595","chrX","L1PREC2","L1",28673515,28673128
"L10541596","chrX","L1ME4a","L1",28677541,28677250
"L10541597","chrX","L1MB5","L1",28678850,28678787
"L10541598","chrX","L1MA9","L1",28681277,28678853
"L10541599","chrX","L1MA9","L1",28681826,28681278
"L10541600","chrX","L1MB5","L1",28682296,28681836
"L10541601","chrX","L1MB5","L1",28682624,28682574
"L10541602","chrX","L1MA7","L1",28692988,28692883
"L10541603","chrX","L1MA4","L1",28696674,28696408
"L10541604","chrX","L1MC5a","L1",28697043,28696767
"L10541605","chrX","L1MC5a","L1",28697391,28697091
"L10541606","chrX","L1PA8","L1",28701186,28700535
"L10541607","chrX","L1ME3G","L1",28706085,28705922
"L10541608","chrX","L1MA4A","L1",28709020,28708350
"L10541609","chrX","L1ME4b","L1",28709897,28709771
"L10541610","chrX","L1MCb","L1",28712266,28711868
"L10541611","chrX","L1MEf","L1",28712372,28712315
"L10541612","chrX","L1PA13","L1",28716406,28714915
"L10541613","chrX","L1PA13","L1",28717665,28716410
"L10541614","chrX","L1PA5","L1",28724782,28720602
"L10541615","chrX","L1P1","L1",28727789,28727053
"L10541616","chrX","L1PA2","L1",28728082,28727790
"L10541617","chrX","L1PREC2","L1",28741513,28740512
"L10541618","chrX","L1MA9","L1",28743831,28743749
"L10541619","chrX","L1PA5","L1",28746087,28746044
"L10541620","chrX","L1PA6","L1",28746236,28746086
"L10541621","chrX","L1MEd","L1",28747198,28746929
"L10541622","chrX","L1MEd","L1",28748007,28747703
"L10541623","chrX","L1MA6","L1",28749905,28748653
"L10541624","chrX","L1MC5a","L1",28759863,28759408
"L10541625","chrX","L1PA16","L1",28760805,28760668
"L10541626","chrX","L1PA16","L1",28761743,28761113
"L10541627","chrX","L1MC5","L1",28763442,28763268
"L10541628","chrX","L1PA5","L1",28765309,28764845
"L10541629","chrX","L1MA1","L1",28767271,28766398
"L10541630","chrX","L1MA7","L1",28779634,28779569
"L10541631","chrX","L1MA7","L1",28779735,28779679
"L10541632","chrX","L1M5","L1",28781885,28781744
"L10541633","chrX","L1MA9","L1",28788296,28787954
"L10541634","chrX","L1MCa","L1",28813837,28813144
"L10541635","chrX","L1M4b","L1",28814341,28813863
"L10541636","chrX","L1M4b","L1",28814491,28814401
"L10541637","chrX","L1MCa","L1",28815320,28814493
"L10541638","chrX","L1MA4","L1",28815839,28815324
"L10541639","chrX","L1MA4","L1",28816232,28815886
"L10541640","chrX","L1PA16","L1",28816967,28816246
"L10541641","chrX","L1M4","L1",28828472,28828367
"L10541642","chrX","L1M4","L1",28828548,28828467
"L10541643","chrX","L1MA4","L1",28828651,28828537
"L10541644","chrX","L1M4","L1",28829558,28828661
"L10541645","chrX","L1M4","L1",28830355,28829858
"L10541646","chrX","L1M4","L1",28831026,28830335
"L10541647","chrX","L1M4","L1",28831801,28831088
"L10541648","chrX","L1MA5","L1",28832321,28831969
"L10541649","chrX","L1PA16","L1",28833580,28832823
"L10541650","chrX","L1ME2","L1",28834464,28834003
"L10541651","chrX","L1MA8","L1",28837189,28837058
"L10541652","chrX","L1MC4a","L1",28840335,28840161
"L10541653","chrX","L1MA3","L1",28840584,28840399
"L10541654","chrX","L1MC1","L1",28846649,28845780
"L10541655","chrX","L1PA8","L1",28848341,28847958
"L10541656","chrX","L1MA2","L1",28855569,28855516
"L10541657","chrX","L1PB1","L1",28866535,28866189
"L10541658","chrX","L1MB5","L1",28869669,28869598
"L10541659","chrX","L1MB8","L1",28870320,28869690
"L10541660","chrX","L1M4","L1",28882362,28881585
"L10541661","chrX","L1M4","L1",28883122,28882639
"L10541662","chrX","L1PA2","L1",28884187,28884048
"L10541663","chrX","L1ME3C","L1",28887802,28887431
"L10541664","chrX","L1MB8","L1",28892116,28891321
"L10541665","chrX","L1MB8","L1",28898470,28898169
"L10541666","chrX","L1M2","L1",28898627,28898588
"L10541667","chrX","L1MCa","L1",28907240,28907036
"L10541668","chrX","L1MCa","L1",28909252,28907555
"L10541669","chrX","L1MB3","L1",28917870,28917746
"L10541670","chrX","L1ME2z","L1",28923165,28923126
"L10541671","chrX","L1ME2z","L1",28923770,28923475
"L10541672","chrX","L1MB8","L1",28935052,28934366
"L10541673","chrX","L1MB8","L1",28935522,28935053
"L10541674","chrX","L1PREC2","L1",28939695,28937663
"L10541675","chrX","L1PA8","L1",28945766,28945028
"L10541676","chrX","L1PA5","L1",28947718,28947466
"L10541677","chrX","L1PA3","L1",28950653,28949571
"L10541678","chrX","L1PA3","L1",28951271,28950654
"L10541679","chrX","L1P1","L1",28957156,28955450
"L10541680","chrX","L1PA2","L1",28957296,28957157
"L10541681","chrX","L1MA8","L1",28958336,28957990
"L10541682","chrX","L1MC5a","L1",28959691,28959389
"L10541683","chrX","L1M6","L1",28959886,28959791
"L10541684","chrX","L1PA8","L1",28961705,28961341
"L10541685","chrX","L1M6","L1",28963345,28962932
"L10541686","chrX","L1M6","L1",28963814,28963615
"L10541687","chrX","L1ME4b","L1",28964624,28964345
"L10541688","chrX","L1MC4a","L1",28993207,28993031
"L10541689","chrX","L1MB8","L1",28996619,28995933
"L10541690","chrX","L1MB4","L1",28996757,28996637
"L10541691","chrX","L1MB8","L1",28996947,28996758
"L10541692","chrX","L1ME3A","L1",29001897,29001778
"L10541693","chrX","L1ME3A","L1",29002555,29002200
"L10541694","chrX","L1MA7","L1",29008611,29008507
"L10541695","chrX","L1PA16","L1",29009007,29008665
"L10541696","chrX","L1PA16","L1",29009370,29009003
"L10541697","chrX","L1PA16","L1",29010526,29009382
"L10541698","chrX","L1ME1","L1",29011811,29011165
"L10541699","chrX","L1PA11","L1",29013882,29013086
"L10541700","chrX","L1PB4","L1",29016843,29016779
"L10641726","chr10","L1MA5","L1",103525343,103523486
"L10641727","chr10","L1MA5","L1",103526501,103525647
"L10641728","chr10","L1MA5","L1",103526926,103526853
"L10641729","chr10","L1MA5","L1",103530555,103530068
"L10641730","chr10","L1MA5","L1",103530942,103530840
"L10641731","chr10","L1MA5","L1",103531407,103531230
"L10641732","chr10","L1MA5","L1",103532920,103531820
"L10641733","chr10","L1MA5","L1",103533359,103533227
"L10641734","chr10","L1MA5","L1",103536261,103533970
"L10641735","chr10","L1MA5","L1",103536647,103536538
"L10641736","chr10","L1MB3","L1",103537362,103536745
"L10641737","chr10","L1MA10","L1",103537873,103537713
"L10641738","chr10","L1MA10","L1",103538089,103537875
"L10641739","chr10","L1MA10","L1",103539450,103539249
"L10641740","chr10","L1ME1","L1",103566080,103565959
"L10641741","chr10","L1ME1","L1",103566828,103566310
"L10641742","chr10","L1MA10","L1",103568660,103568532
"L10641743","chr10","L1ME1","L1",103568789,103568673
"L10641744","chr10","L1ME1","L1",103569178,103569114
"L10641745","chr10","L1ME1","L1",103569379,103569232
"L10641746","chr10","L1ME4a","L1",103583917,103583768
"L10641747","chr10","L1M5","L1",103587814,103587599
"L10641748","chr10","L1MC","L1",103608623,103608450
"L10641749","chr10","L1MB7","L1",103712241,103712099
"L10641750","chr10","L1MC4a","L1",103761267,103761146
"L10641751","chr10","L1MC4a","L1",103761416,103761359
"L10641752","chr10","L1M5","L1",103770898,103770777
"L10641753","chr10","L1M4a1","L1",103774704,103774037
"L10641754","chr10","L1MEf","L1",103775028,103774946
"L10641755","chr10","L1ME3Cz","L1",103784565,103784451
"L10641756","chr10","L1ME3G","L1",103793536,103793097
"L10641757","chr10","L1ME4b","L1",103813310,103812811
"L10641758","chr10","L1ME4b","L1",103813668,103813618
"L10641759","chr10","L1M4","L1",103815358,103815033
"L10641760","chr10","L1MA9","L1",103815608,103815487
"L10641761","chr10","L1MA9","L1",103816285,103815919
